age;job;marital;education;balance;housing;loan;contact;day;month;duration;campaign;pdays;poutcome;y
35;services;divorced;secondary;-121;1;1;cellular;1;apr;73;1;-1;unknown;0
46;management;divorced;tertiary;10469;1;0;cellular;1;apr;202;2;-1;unknown;0
32;management;married;tertiary;250;1;0;cellular;1;apr;247;2;-1;unknown;0
39;technician;divorced;secondary;688;1;1;cellular;1;apr;233;2;133;failure;0
59;retired;married;secondary;1035;1;1;cellular;1;apr;126;2;239;failure;0
40;technician;single;tertiary;250;1;0;cellular;1;apr;107;1;-1;unknown;0
46;services;married;secondary;184;1;0;cellular;1;apr;836;1;-1;unknown;0
33;admin.;single;secondary;285;1;0;cellular;1;apr;427;1;329;other;0
40;blue-collar;married;primary;442;1;0;cellular;1;apr;212;1;-1;unknown;0
47;blue-collar;married;secondary;398;1;1;cellular;1;apr;274;1;238;failure;0
38;blue-collar;single;tertiary;172;1;0;cellular;1;apr;1176;1;-1;unknown;1
27;management;single;tertiary;0;1;0;cellular;1;apr;124;1;-1;unknown;0
37;management;married;secondary;1180;1;1;cellular;1;apr;786;1;135;other;0
32;services;single;tertiary;1743;1;0;cellular;1;apr;1156;1;261;other;0
46;management;divorced;tertiary;507;1;0;cellular;1;apr;1196;1;-1;unknown;1
27;technician;single;tertiary;393;0;0;cellular;1;apr;165;2;-1;unknown;1
44;services;married;secondary;5780;1;0;cellular;1;apr;525;2;-1;unknown;0
54;retired;married;secondary;1004;1;0;cellular;1;apr;479;1;307;failure;0
35;technician;married;secondary;0;0;0;cellular;1;apr;295;1;303;other;0
38;admin.;single;secondary;10;0;0;cellular;1;apr;117;1;-1;unknown;0
63;self-employed;married;tertiary;-39;0;0;cellular;1;apr;387;2;-1;unknown;1
46;self-employed;divorced;tertiary;926;1;0;cellular;1;apr;463;1;133;failure;0
49;admin.;married;primary;686;1;1;cellular;1;apr;286;2;225;other;0
34;blue-collar;married;secondary;1924;1;1;cellular;1;apr;161;2;253;failure;0
52;admin.;divorced;secondary;1256;1;0;cellular;1;apr;498;3;-1;unknown;0
45;services;divorced;secondary;396;1;1;cellular;1;apr;251;4;329;failure;0
41;blue-collar;married;secondary;0;1;0;cellular;1;apr;625;2;-1;unknown;0
58;management;divorced;tertiary;315;1;0;cellular;1;apr;121;2;135;failure;0
49;management;divorced;tertiary;20727;0;0;cellular;1;apr;285;3;132;failure;0
38;blue-collar;single;secondary;2422;1;0;cellular;1;apr;257;2;-1;unknown;0
19;student;single;unknown;779;0;0;cellular;1;apr;184;4;-1;unknown;1
52;services;married;secondary;2070;0;0;telephone;1;apr;74;3;-1;unknown;0
37;management;single;tertiary;457;1;0;cellular;1;apr;510;3;-1;unknown;0
34;blue-collar;single;secondary;13408;0;0;cellular;1;apr;647;2;-1;unknown;0
54;management;divorced;tertiary;5399;0;1;cellular;2;apr;80;3;-1;unknown;0
34;admin.;married;secondary;1474;0;0;cellular;2;apr;739;2;-1;unknown;1
56;management;married;tertiary;480;1;0;telephone;2;apr;173;2;-1;unknown;0
38;management;single;unknown;715;1;0;cellular;2;apr;951;1;132;failure;0
45;management;married;tertiary;753;1;0;cellular;2;apr;2870;2;-1;unknown;0
24;blue-collar;married;secondary;-220;1;0;cellular;2;apr;90;1;-1;unknown;0
50;management;divorced;tertiary;405;0;0;cellular;2;apr;82;6;-1;unknown;0
49;admin.;married;secondary;182;1;0;cellular;2;apr;303;1;331;failure;0
37;blue-collar;married;secondary;0;1;0;cellular;2;apr;473;1;-1;unknown;0
33;blue-collar;married;secondary;3576;1;0;cellular;2;apr;124;1;308;other;0
32;admin.;single;secondary;471;0;1;cellular;2;apr;243;3;-1;unknown;1
42;management;married;tertiary;2772;1;0;cellular;2;apr;244;1;-1;unknown;0
33;management;single;tertiary;3161;1;0;cellular;2;apr;313;3;-1;unknown;1
52;management;married;tertiary;-2712;1;1;cellular;2;apr;253;1;-1;unknown;0
22;student;single;secondary;722;1;0;cellular;2;apr;108;1;-1;unknown;0
45;admin.;single;tertiary;1683;1;0;cellular;2;apr;277;1;-1;unknown;0
37;management;single;secondary;0;1;1;cellular;2;apr;450;2;-1;unknown;0
36;technician;married;secondary;4613;0;0;cellular;2;apr;320;1;134;failure;0
41;services;married;unknown;1236;1;0;cellular;2;apr;229;2;-1;unknown;0
23;student;single;secondary;165;1;0;cellular;2;apr;148;1;-1;unknown;0
36;technician;married;secondary;0;0;0;cellular;2;apr;748;1;-1;unknown;0
39;technician;married;secondary;508;1;0;cellular;2;apr;598;2;135;failure;0
48;services;married;secondary;0;1;0;cellular;2;apr;146;1;267;failure;0
38;blue-collar;married;unknown;0;1;0;cellular;2;apr;477;2;267;failure;0
46;self-employed;married;secondary;-30;1;1;cellular;2;apr;164;1;300;failure;0
35;self-employed;married;tertiary;560;1;0;cellular;2;apr;58;1;136;failure;0
35;self-employed;married;tertiary;1250;1;0;cellular;2;apr;361;1;136;other;0
45;housemaid;married;primary;403;0;0;cellular;2;apr;144;1;-1;unknown;0
54;admin.;married;secondary;1342;1;0;cellular;2;apr;80;1;-1;unknown;0
58;technician;married;secondary;1;0;0;cellular;2;apr;333;1;64;failure;0
47;blue-collar;married;secondary;1612;1;0;cellular;2;apr;1164;1;-1;unknown;1
74;housemaid;married;unknown;161;0;0;telephone;2;apr;240;1;-1;unknown;0
48;admin.;divorced;secondary;4099;0;0;cellular;2;apr;397;2;-1;unknown;1
35;management;single;tertiary;4348;1;0;cellular;2;apr;1074;3;217;failure;0
39;technician;divorced;tertiary;113;1;1;cellular;2;apr;1012;2;-1;unknown;0
67;retired;married;primary;4066;0;0;cellular;2;apr;104;6;-1;unknown;0
32;admin.;married;tertiary;233;1;0;cellular;2;apr;77;2;133;failure;0
30;management;single;tertiary;0;1;0;cellular;2;apr;293;2;314;failure;0
34;technician;divorced;secondary;705;1;1;cellular;2;apr;249;1;-1;unknown;0
53;blue-collar;married;primary;1409;1;0;cellular;2;apr;464;1;287;failure;0
58;unknown;married;unknown;68;0;0;cellular;2;apr;268;1;-1;unknown;1
28;student;single;secondary;1350;1;0;cellular;2;apr;173;2;-1;unknown;0
35;admin.;single;secondary;663;1;0;cellular;2;apr;359;3;-1;unknown;0
40;services;married;secondary;879;1;1;cellular;2;apr;349;3;-1;unknown;0
40;management;married;primary;738;1;1;cellular;2;apr;399;2;258;failure;0
45;management;married;primary;4629;0;0;telephone;2;apr;285;2;-1;unknown;0
24;student;single;primary;1283;0;0;cellular;2;apr;225;2;-1;unknown;0
35;blue-collar;married;secondary;2643;1;0;cellular;2;apr;96;3;330;other;0
57;management;married;tertiary;1631;1;0;cellular;2;apr;254;2;261;failure;0
30;blue-collar;single;secondary;148;0;0;cellular;2;apr;206;1;-1;unknown;0
26;student;single;tertiary;193;0;0;cellular;3;apr;48;2;-1;unknown;0
39;blue-collar;married;primary;176;1;1;cellular;3;apr;189;2;-1;unknown;0
37;management;married;tertiary;489;1;0;cellular;3;apr;246;2;133;failure;0
38;technician;married;secondary;-421;1;0;cellular;3;apr;187;1;332;failure;0
44;entrepreneur;married;secondary;887;1;0;cellular;3;apr;93;2;-1;unknown;0
54;retired;married;primary;136;1;0;cellular;3;apr;352;1;332;failure;0
54;entrepreneur;single;tertiary;5417;1;0;cellular;3;apr;376;1;-1;unknown;0
46;services;married;unknown;854;1;0;cellular;3;apr;478;3;-1;unknown;0
61;technician;married;tertiary;0;0;0;cellular;3;apr;224;1;-1;unknown;0
56;admin.;married;primary;0;1;0;cellular;3;apr;353;2;227;failure;0
50;management;married;tertiary;414;1;0;cellular;3;apr;707;1;302;failure;1
24;services;single;secondary;496;1;0;cellular;3;apr;297;1;323;failure;0
39;technician;married;tertiary;2869;0;0;cellular;3;apr;115;1;-1;unknown;0
42;blue-collar;married;secondary;1297;1;0;cellular;3;apr;697;2;-1;unknown;0
35;admin.;married;secondary;3187;1;0;cellular;3;apr;445;1;135;failure;0
31;services;single;secondary;695;1;0;cellular;3;apr;314;1;318;failure;0
34;blue-collar;single;secondary;-60;0;0;cellular;3;apr;84;1;332;failure;0
38;technician;married;secondary;275;1;0;cellular;3;apr;277;2;333;failure;0
32;management;divorced;tertiary;530;1;0;cellular;3;apr;170;1;-1;unknown;0
42;technician;married;tertiary;782;0;0;cellular;3;apr;285;1;-1;unknown;0
68;retired;married;secondary;3588;0;0;telephone;3;apr;119;1;-1;unknown;0
56;retired;married;secondary;3948;0;0;cellular;3;apr;484;1;135;failure;0
39;management;married;secondary;517;1;0;cellular;3;apr;240;1;136;failure;0
73;retired;married;secondary;1292;0;0;cellular;3;apr;420;1;-1;unknown;0
47;admin.;divorced;secondary;0;0;0;cellular;3;apr;335;1;-1;unknown;0
51;services;married;secondary;657;0;0;cellular;3;apr;66;2;-1;unknown;0
26;blue-collar;single;secondary;5005;0;1;cellular;3;apr;117;1;-1;unknown;1
54;management;married;secondary;1150;0;0;cellular;3;apr;660;1;-1;unknown;0
41;technician;single;secondary;-41;1;1;cellular;3;apr;154;1;-1;unknown;0
39;blue-collar;married;secondary;1756;1;0;cellular;3;apr;939;1;-1;unknown;1
41;management;divorced;tertiary;902;1;0;cellular;3;apr;134;1;-1;unknown;0
43;unemployed;married;secondary;1943;1;0;cellular;3;apr;273;2;136;failure;0
32;blue-collar;married;secondary;824;1;0;cellular;3;apr;272;1;-1;unknown;0
38;technician;married;secondary;751;1;0;cellular;3;apr;125;1;-1;unknown;0
39;technician;married;tertiary;101;0;0;cellular;3;apr;441;1;-1;unknown;0
28;technician;single;tertiary;172;1;1;cellular;3;apr;100;14;60;failure;0
57;blue-collar;married;primary;211;1;0;cellular;3;apr;239;2;-1;unknown;0
42;entrepreneur;married;tertiary;2249;1;0;telephone;3;apr;362;2;136;failure;0
33;admin.;married;tertiary;1636;1;1;cellular;3;apr;105;1;136;failure;0
44;services;single;secondary;862;1;0;cellular;3;apr;582;2;-1;unknown;0
40;services;married;secondary;3164;1;0;cellular;3;apr;329;2;-1;unknown;0
36;technician;divorced;secondary;666;1;1;cellular;3;apr;190;1;133;other;0
55;blue-collar;divorced;secondary;1613;1;0;cellular;3;apr;296;1;270;failure;1
44;entrepreneur;single;tertiary;1136;1;1;cellular;3;apr;345;2;249;other;0
37;services;married;secondary;749;1;0;cellular;3;apr;121;2;-1;unknown;0
41;blue-collar;married;secondary;4910;1;0;cellular;3;apr;1090;1;-1;unknown;0
49;technician;married;tertiary;523;1;0;cellular;3;apr;203;1;31;success;0
44;blue-collar;married;secondary;879;1;0;cellular;3;apr;383;1;-1;unknown;0
41;services;single;secondary;-68;1;0;cellular;3;apr;100;3;-1;unknown;0
48;admin.;married;primary;4459;1;0;cellular;3;apr;439;2;240;failure;0
39;services;divorced;secondary;-152;1;0;cellular;3;apr;179;3;-1;unknown;0
46;technician;divorced;secondary;387;1;1;cellular;3;apr;298;1;-1;unknown;0
46;services;divorced;secondary;350;1;0;cellular;3;apr;230;1;-1;unknown;0
40;entrepreneur;married;tertiary;2644;1;0;cellular;3;apr;235;1;133;failure;0
44;blue-collar;married;primary;612;1;1;cellular;3;apr;1091;1;135;failure;0
39;technician;single;tertiary;54;1;0;cellular;3;apr;204;2;248;failure;0
47;management;married;secondary;-521;1;0;cellular;3;apr;148;2;-1;unknown;0
39;entrepreneur;married;secondary;10200;1;0;cellular;3;apr;57;4;-1;unknown;0
41;self-employed;married;secondary;3123;1;0;cellular;3;apr;1203;2;135;failure;1
49;management;married;tertiary;596;1;0;cellular;3;apr;579;2;-1;unknown;0
37;admin.;married;secondary;1335;1;0;telephone;3;apr;309;4;262;other;0
31;admin.;single;secondary;779;1;1;cellular;3;apr;219;2;-1;unknown;0
50;management;married;tertiary;101;1;0;cellular;6;apr;43;2;326;failure;0
37;management;married;primary;3953;1;0;cellular;6;apr;610;2;138;failure;0
29;technician;single;unknown;1729;1;0;cellular;6;apr;479;1;-1;unknown;0
42;admin.;single;tertiary;473;1;0;cellular;6;apr;494;1;-1;unknown;0
43;management;divorced;tertiary;20;0;0;cellular;6;apr;590;2;255;failure;0
46;admin.;single;secondary;1070;1;0;cellular;6;apr;194;2;-1;unknown;0
29;technician;married;secondary;-547;1;1;cellular;6;apr;225;1;-1;unknown;0
40;management;married;tertiary;285;1;0;cellular;6;apr;322;1;265;success;0
54;entrepreneur;divorced;unknown;4736;1;0;telephone;6;apr;475;6;307;failure;1
34;technician;single;secondary;2729;1;0;cellular;6;apr;945;1;139;success;0
38;services;married;secondary;968;1;0;cellular;6;apr;272;1;-1;unknown;0
37;blue-collar;divorced;secondary;811;1;1;cellular;6;apr;185;3;-1;unknown;0
36;blue-collar;married;secondary;382;1;0;cellular;6;apr;254;1;-1;unknown;0
63;retired;married;secondary;2030;0;0;cellular;6;apr;61;6;-1;unknown;0
24;student;single;secondary;1684;0;0;cellular;6;apr;112;4;-1;unknown;0
35;blue-collar;married;secondary;270;1;1;cellular;6;apr;332;2;335;failure;0
38;admin.;married;secondary;1280;1;0;cellular;6;apr;916;1;-1;unknown;0
45;blue-collar;married;secondary;-73;1;0;cellular;6;apr;551;3;313;failure;0
33;technician;single;tertiary;127;1;0;cellular;6;apr;583;2;222;failure;1
38;technician;married;tertiary;1997;1;0;cellular;6;apr;90;10;-1;unknown;0
26;student;single;tertiary;1804;0;0;cellular;6;apr;156;2;-1;unknown;0
44;blue-collar;married;secondary;8666;0;0;telephone;6;apr;172;1;-1;unknown;0
42;management;single;tertiary;11891;0;0;cellular;6;apr;158;1;-1;unknown;1
41;blue-collar;married;secondary;523;1;0;cellular;6;apr;232;3;-1;unknown;0
36;blue-collar;married;secondary;2454;1;0;cellular;6;apr;1859;1;-1;unknown;0
38;technician;single;secondary;12926;1;0;cellular;6;apr;271;2;307;failure;0
34;management;single;tertiary;7263;1;0;telephone;6;apr;86;1;-1;unknown;0
34;admin.;single;secondary;266;1;0;cellular;6;apr;437;2;-1;unknown;0
32;services;married;secondary;393;0;0;cellular;6;apr;211;2;266;failure;0
27;unemployed;single;secondary;1972;0;0;cellular;6;apr;97;1;-1;unknown;0
47;admin.;single;secondary;1544;1;0;cellular;6;apr;104;1;312;failure;0
50;blue-collar;married;primary;4979;0;0;telephone;6;apr;180;1;-1;unknown;1
45;blue-collar;married;secondary;146;1;1;cellular;6;apr;294;1;305;failure;0
41;blue-collar;married;secondary;790;1;0;cellular;6;apr;173;1;-1;unknown;0
35;management;single;tertiary;694;1;0;cellular;6;apr;129;1;-1;unknown;0
59;blue-collar;married;secondary;135;1;0;cellular;6;apr;197;1;-1;unknown;0
39;management;single;tertiary;2651;0;0;cellular;6;apr;139;2;136;other;0
35;technician;married;secondary;0;1;0;cellular;6;apr;139;1;-1;unknown;0
44;management;married;secondary;8262;1;0;cellular;6;apr;150;1;257;failure;0
77;retired;married;tertiary;0;0;0;cellular;6;apr;190;1;-1;unknown;0
33;blue-collar;married;secondary;1101;1;0;cellular;6;apr;399;2;-1;unknown;0
33;admin.;married;secondary;796;1;0;telephone;6;apr;216;1;-1;unknown;0
40;management;married;secondary;754;0;1;cellular;6;apr;635;1;-1;unknown;1
30;technician;single;secondary;10152;1;0;cellular;6;apr;1108;2;270;failure;0
44;blue-collar;married;secondary;545;1;0;cellular;6;apr;122;3;136;failure;0
35;technician;married;secondary;5553;1;0;cellular;6;apr;371;3;136;failure;0
31;services;married;secondary;1062;1;1;cellular;6;apr;230;1;-1;unknown;0
57;technician;married;secondary;1144;1;0;cellular;6;apr;41;2;-1;unknown;0
36;self-employed;married;secondary;1184;1;0;cellular;6;apr;1063;1;-1;unknown;1
40;admin.;single;secondary;462;1;1;cellular;6;apr;272;1;335;other;0
32;technician;single;tertiary;948;1;0;cellular;6;apr;223;2;-1;unknown;0
40;blue-collar;married;primary;2133;1;1;cellular;6;apr;377;3;325;failure;0
37;admin.;married;secondary;1207;1;0;telephone;6;apr;1353;2;138;success;1
44;blue-collar;single;secondary;712;1;1;cellular;6;apr;740;3;-1;unknown;1
37;technician;single;tertiary;3943;0;0;cellular;6;apr;1138;2;138;failure;1
59;services;married;primary;1562;1;0;telephone;6;apr;471;2;270;other;0
42;blue-collar;married;primary;574;1;0;cellular;6;apr;357;2;327;failure;0
41;blue-collar;married;secondary;0;1;0;cellular;6;apr;165;4;-1;unknown;0
44;blue-collar;married;secondary;647;1;0;cellular;6;apr;276;2;-1;unknown;0
46;admin.;single;secondary;757;1;1;cellular;6;apr;342;3;256;failure;0
33;admin.;single;secondary;2554;1;0;telephone;6;apr;125;3;249;failure;0
41;admin.;divorced;secondary;270;1;0;cellular;6;apr;143;1;336;failure;0
36;technician;married;secondary;0;1;0;cellular;6;apr;583;3;335;other;0
63;retired;married;secondary;2734;0;0;cellular;7;apr;72;5;-1;unknown;0
30;blue-collar;single;tertiary;297;0;0;cellular;7;apr;465;4;-1;unknown;1
38;management;divorced;tertiary;714;1;0;cellular;7;apr;163;2;-1;unknown;0
65;retired;married;primary;3713;0;0;cellular;7;apr;43;3;-1;unknown;0
38;admin.;married;secondary;271;0;0;cellular;7;apr;60;3;-1;unknown;0
38;unemployed;married;tertiary;2012;0;0;cellular;7;apr;355;3;-1;unknown;0
26;self-employed;single;secondary;3676;0;0;cellular;7;apr;148;1;-1;unknown;1
42;blue-collar;married;secondary;349;1;0;cellular;7;apr;226;2;-1;unknown;0
33;management;single;tertiary;561;0;0;cellular;7;apr;104;1;-1;unknown;0
35;technician;single;primary;744;1;0;cellular;7;apr;1096;1;-1;unknown;0
46;admin.;divorced;secondary;1198;1;1;cellular;7;apr;837;1;307;other;0
41;technician;married;secondary;2185;1;0;cellular;7;apr;157;4;309;other;0
33;services;married;secondary;387;1;0;cellular;7;apr;327;2;138;failure;0
31;blue-collar;single;secondary;823;1;1;cellular;7;apr;208;1;-1;unknown;0
43;blue-collar;married;secondary;902;1;0;cellular;7;apr;91;1;328;failure;0
33;management;married;tertiary;663;1;0;cellular;7;apr;381;1;243;failure;0
36;blue-collar;single;secondary;3508;1;0;cellular;7;apr;183;1;266;failure;0
36;admin.;married;secondary;39;1;0;cellular;7;apr;194;2;-1;unknown;0
36;admin.;married;secondary;1588;1;0;cellular;7;apr;103;1;-1;unknown;0
31;management;married;secondary;625;1;0;cellular;7;apr;424;1;138;failure;0
40;admin.;single;secondary;963;1;0;cellular;7;apr;479;1;-1;unknown;0
45;entrepreneur;single;primary;0;0;0;cellular;7;apr;354;1;-1;unknown;0
40;admin.;single;unknown;355;1;0;cellular;7;apr;345;2;138;other;0
33;blue-collar;single;secondary;706;1;0;cellular;7;apr;329;1;322;failure;0
53;blue-collar;divorced;secondary;1912;1;1;cellular;7;apr;210;1;253;failure;0
36;management;single;tertiary;11767;1;0;cellular;7;apr;226;1;-1;unknown;0
40;admin.;married;secondary;2591;1;1;cellular;7;apr;389;1;266;other;0
43;entrepreneur;married;tertiary;903;1;0;cellular;7;apr;197;1;-1;unknown;0
38;technician;single;secondary;0;1;0;cellular;7;apr;196;2;-1;unknown;0
46;technician;married;secondary;138;1;0;cellular;7;apr;226;2;-1;unknown;0
36;services;married;secondary;3740;1;0;cellular;7;apr;254;1;-1;unknown;0
47;unemployed;married;secondary;817;0;0;cellular;7;apr;721;4;-1;unknown;1
32;blue-collar;married;secondary;897;1;0;cellular;7;apr;293;3;322;failure;0
33;management;married;tertiary;0;1;0;cellular;7;apr;366;1;-1;unknown;0
53;blue-collar;married;primary;53;1;0;cellular;7;apr;208;1;140;failure;0
47;unemployed;married;primary;2290;1;0;cellular;7;apr;274;1;-1;unknown;0
56;management;married;tertiary;167;1;0;telephone;7;apr;189;1;-1;unknown;0
44;unemployed;divorced;secondary;522;0;0;cellular;7;apr;411;1;-1;unknown;0
29;self-employed;single;tertiary;1457;1;0;cellular;7;apr;89;1;314;other;0
35;entrepreneur;married;tertiary;1859;1;0;cellular;7;apr;157;1;267;failure;0
53;blue-collar;married;secondary;2531;1;0;cellular;7;apr;413;1;-1;unknown;0
46;blue-collar;single;tertiary;283;0;0;cellular;7;apr;299;1;-1;unknown;1
50;services;single;secondary;1716;1;0;cellular;7;apr;272;1;-1;unknown;0
31;blue-collar;married;primary;1601;0;0;cellular;7;apr;615;1;137;failure;0
37;technician;divorced;tertiary;1174;1;0;cellular;7;apr;436;1;140;failure;0
38;services;single;secondary;167;1;0;cellular;7;apr;255;2;-1;unknown;0
41;services;married;secondary;446;1;0;cellular;7;apr;93;3;140;failure;0
27;admin.;single;tertiary;2068;0;0;cellular;7;apr;49;2;-1;unknown;0
56;technician;married;primary;1232;0;0;cellular;7;apr;44;1;-1;unknown;0
39;blue-collar;single;primary;581;1;0;cellular;7;apr;620;1;39;success;0
48;services;married;secondary;665;1;0;cellular;7;apr;271;2;230;failure;0
